RegionID,RegionName,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04
49611,Newark,CA,San Francisco,Alameda,1055,196600,196600,196700,197000,197300,197800,198500,199400,200600,202000,203500,204800,206200,207800,209600,211600,213700,216000,218400,220900,223800,226800,229600,232100,234600,236900,239100,241100,243000,244600,246200,247800,249600,251700,253800,255800,258100,260800,264000,267800,272200,277300,283200,289800,297200,305300,313600,322000,330500,338800,346800,354200,360900,366700,371900,376300,380300,383800,387000,389600,391800,393700,395500,396900,397900,398600,399000,399000,398900,398900,399000,399200,399900,401200,403100,405800,408800,412200,415800,419600,423100,425900,428200,430600,432800,434500,435900,437100,438500,440200,442700,445900,450100,455100,461000,467700,475300,483500,492200,501200,510300,520000,530600,541700,553400,565300,576600,587700,599000,609800,619700,628300,635000,640100,643700,645600,646600,647600,648100,648300,648300,648000,647500,646900,646000,645200,644600,643600,643100,643400,642700,641000,638900,636000,631800,626500,619200,610900,601900,592200,582500,573200,561700,548800,536000,523800,511800,501700,493500,486900,481100,475400,470200,465800,459700,451900,443900,436000,428600,423400,419900,419100,420800,423900,425500,424700,426000,427200,426300,426500,428400,427600,426300,423100,418900,414900,411000,406700,404300,402200,399300,396100,395200,396100,397600,395700,391700,389100,389100,388100,386800,387900,390800,393200,394000,395200,397700,402700,408600,413100,415700,420000,426600,435900,449500,465600,480200,492400,503400,513200,520700,526100,531300,537400,543700,550500,556900,562200,567300,573200,577900,582300,587600,592900,597400,603500,612400,622300,631600,641300,650600,658700,667400,677500,685300,692900,701200,709200,713300,714600,716000,719500,722300,724500,725600,726900,730100,733300,737800,746100,753700,755900,758600,766800,779900,791700,799100,807900,821300,836400,853000,867900,882400,901700,915900
39748,Menlo Park,CA,San Francisco,San Mateo,1143,440300,439200,438500,438500,439300,441200,444400,448900,454400,461100,469000,478100,488100,498700,509800,520900,531600,541900,551900,561400,570400,579100,587600,596000,604000,611400,618300,624500,629900,634600,639000,643000,646700,650700,655300,660700,666600,673300,680900,689700,699700,711100,724100,738500,754000,770600,788100,806000,823900,841200,857600,872700,886100,897500,907300,914900,920100,923300,924500,923100,918500,911100,901100,888800,875200,861400,848200,836200,825900,818700,815400,815400,818500,824300,832300,841500,851200,860700,869600,879200,887400,891000,889800,886600,881500,875500,869800,865500,863900,865800,871200,879700,891400,905600,921200,937000,952400,967100,981900,997100,1012100,1026300,1039600,1051200,1061300,1070400,1079100,1087500,1097100,1108300,1121200,1134600,1146900,1156700,1163400,1166800,1168300,1169700,1172200,1174800,1177200,1179300,1181500,1183900,1187200,1191900,1198100,1205600,1215000,1225900,1236100,1243100,1247200,1250300,1253500,1256000,1258400,1260200,1259400,1254500,1246200,1238500,1234400,1232400,1231300,1231500,1232500,1229100,1221000,1212900,1207200,1201700,1195900,1190700,1184600,1174200,1159200,1143800,1130600,1120200,1113900,1113100,1116900,1123600,1131900,1140300,1143900,1149700,1159300,1167400,1170200,1175700,1182600,1182900,1176500,1172800,1175500,1173900,1168300,1165900,1167000,1163300,1156600,1155900,1158200,1158000,1156700,1158500,1159800,1161600,1166600,1175100,1189400,1218700,1260200,1293400,1315000,1340300,1368800,1389500,1404700,1421900,1448500,1475500,1502000,1525800,1544200,1556300,1573800,1592900,1615800,1639000,1664900,1689600,1707800,1720800,1735400,1747900,1760700,1778800,1799300,1822900,1847000,1872100,1891900,1908400,1930100,1963700,1998100,2027100,2048800,2068500,2087300,2100800,2107800,2107900,2095800,2097500,2116800,2132700,2145800,2164000,2177200,2185200,2189400,2182900,2171600,2159600,2151300,2155000,2165000,2163400,2150800,2150000,2164200,2187300,2214900,2243400,2277500,2328200,2393600,2448300,2489700,2533200,2561100
13691,San Bruno,CA,San Francisco,San Mateo,1212,267300,265100,263000,261000,259300,257900,257100,256900,257300,258300,259800,261700,264000,266700,269700,272800,276100,279400,282700,286100,289600,293200,296800,300300,303800,307400,311100,314600,317900,321100,324200,327300,330400,333700,337300,341100,345400,350500,356300,362800,369900,377500,385600,394100,403100,412400,421500,430300,438800,446700,454000,460300,465600,469800,473000,475500,477200,478200,478800,478800,478300,477700,477000,476400,476100,476400,477600,479600,482500,486300,491000,496600,502900,509600,516600,523400,529600,535100,540000,544400,547800,549900,550800,551100,550700,549800,549200,549800,551900,555800,561100,567800,575800,585100,595200,605800,616900,628100,639600,651300,662500,673100,683400,693400,703500,713200,722100,730900,739800,748300,756000,762200,766900,770900,774200,776300,777300,777800,778100,778100,777900,778000,778300,778200,777400,776500,775700,774900,775200,777100,779800,782100,783700,785100,785400,783600,779700,774600,768100,759600,749200,738300,727600,716400,704600,693400,682700,672500,663200,655300,647900,640700,633600,627200,620200,611500,601600,591700,583900,580200,580100,582000,584600,587400,591400,595000,595700,595000,593300,590500,586500,583600,581400,577500,571400,567900,567500,564700,558800,554600,554700,553600,550600,548700,547100,543200,540500,539700,536500,532200,532400,536200,540300,547000,556800,563700,568300,576300,586100,592300,598200,606800,618900,631500,645000,660800,677800,691500,702300,712100,722000,728400,732600,737500,742100,745800,751000,755100,758400,763500,769300,774700,779700,787400,798600,811800,826000,839400,853200,868000,881900,893000,903000,909100,911400,910500,907100,909600,916100,918700,917200,920300,925700,931600,935800,940400,944500,951300,956800,961500,965900,973700,982100,991200,996200,1002100,1012900,1026800,1044000,1067300,1091300,1109300,1126600,1148300,1163100
47746,Sonoma,CA,Santa Rosa,Sonoma,1229,219400,219700,220000,220400,220900,221500,222200,222900,223800,224900,225800,226500,227300,228100,229000,230000,231100,232300,233700,235300,237300,239600,241800,243700,245700,247700,249700,251700,253800,256000,258400,261000,264000,267200,270600,273900,277400,281200,285300,289600,294100,298900,304200,310000,316400,323400,330500,337400,344500,351500,358300,365100,371800,378200,384600,390600,396600,402200,407100,411400,415000,418000,420400,422300,423700,424800,425800,426500,427200,428200,429300,430700,432400,434700,437900,441900,446600,452200,458500,465700,473400,480400,486700,493000,499100,504700,509900,514500,518800,522800,526600,530600,535300,541000,547700,555300,563400,571800,580600,589700,598600,607400,616000,624300,632500,640800,648900,657100,665600,674000,682200,689300,694600,697600,698800,698900,698500,698200,698300,698100,696800,693900,689700,685400,681800,679200,677000,674100,669900,664800,659400,654200,649600,645600,642100,638900,635600,631900,627600,622900,618000,612600,606300,599200,591600,584400,578200,571700,564100,555700,547600,540000,533200,526700,520400,514000,506800,498700,490900,484300,479500,475800,472700,470600,470000,469900,470100,472300,474700,477200,479000,480000,480600,483100,484600,484300,480900,475400,467800,457900,447800,440300,434800,430200,427300,423700,420500,417700,418000,422700,429700,435500,440500,445400,448800,452800,458000,464200,468800,472400,475900,478800,480200,484200,492200,501100,510900,522100,528800,533500,544500,558500,568100,575400,586500,595800,603200,609600,612400,611700,613600,614900,612600,609300,607600,606800,607000,607500,609300,614600,624300,635000,643500,651300,658400,666000,673500,681600,688600,696900,705100,709900,712200,711800,711900,714300,716800,719400,726300,732100,735100,739400,744400,747400,752200,757200,760800,764200,770400,778300,782100,781800,783200,789200,793600
51751,Dublin,CA,San Francisco,Alameda,1275,263900,264300,264800,265400,266000,266600,267200,267900,268800,269900,270600,270900,271000,271300,271600,272200,273200,274700,276600,279000,282000,285200,288100,290300,292200,293800,295200,296300,297400,298600,300200,302200,305100,309000,313600,319000,325700,333300,341600,350500,359600,368800,377800,386700,395700,404400,412400,419500,425900,431700,436600,440900,444400,447500,450300,453100,456000,459300,462600,465800,469200,472600,476000,479300,482300,485000,487500,489600,491400,493100,494600,495800,497000,498500,500400,502600,505100,508000,511200,514700,518200,520800,522700,524400,525700,526900,528500,530800,533900,537900,542900,548700,555000,561700,569000,577000,585900,595400,605800,617000,628800,641200,654100,667100,680700,694700,708700,723200,737800,751000,762400,771600,778300,782900,785600,786400,786400,785900,784700,783200,781200,778900,776200,773100,768900,763800,757700,751000,745300,741100,736600,731800,726800,721300,715500,709200,702300,695200,687900,680100,672700,665500,656500,646700,637600,629100,620900,613600,607300,602400,598000,593600,590400,588000,583600,577200,570200,562800,556400,553300,553200,555400,558500,561700,563100,565300,567700,567600,565400,566600,567100,564200,559800,555200,552500,551400,548700,543600,541800,540400,537500,532300,531000,533200,536700,535500,532600,531900,532300,530200,529100,533000,540400,547800,551600,554300,558200,565400,573700,580700,586600,593200,600900,612400,627900,645400,663200,677400,689300,701000,709800,715100,721100,728200,734800,741000,746400,751100,755700,761100,764200,765500,768600,772500,775300,780200,789200,798000,803000,806800,812300,818000,825000,832400,834200,834600,839300,844900,849000,853700,859600,866100,870600,873100,874200,876200,880300,885400,891200,900000,905900,905800,907100,913700,923100,929900,933600,938500,945700,951800,959200,967800,974600,982000,986700
19811,Pacifica,CA,San Francisco,San Mateo,1287,236100,236000,235900,235900,236100,236500,237300,238300,239800,241700,243600,245600,247800,250100,252500,255000,257500,259900,262200,264500,266800,269200,271300,273100,274800,276600,278500,280500,282600,284800,287300,290000,293300,297000,301200,305900,311200,317100,323700,330800,338200,346000,354100,362400,371100,379800,388300,396200,403700,410600,416800,422100,426500,430100,432900,435100,436600,437600,438100,438000,437400,436700,436000,435500,435300,435700,436800,438400,440800,443800,447500,451900,456700,461800,467000,472000,476600,480700,484300,487100,488900,489800,490300,491100,492300,494100,496700,500400,505200,511100,517900,525800,535100,545600,556500,567500,578100,588200,598300,608700,619100,629700,640500,651500,662600,673300,683100,692800,702800,712500,721500,728900,734200,737700,739600,740300,740100,739800,739500,738800,737400,735700,733800,731600,729000,726400,724100,722500,721900,722900,724600,725400,724700,723000,720100,715700,710300,704800,698900,691800,682900,673500,664200,654500,644800,636700,630200,623700,616800,610000,603800,597800,591700,586100,580200,572800,563900,555300,548100,543200,540200,539100,539700,541600,545700,549600,550200,550200,550800,550100,547700,546700,547100,545100,540200,536000,533500,527900,520000,515100,514100,511200,506000,502300,499600,497200,495700,494800,492300,489500,489900,492900,495300,501700,512300,520800,526500,534600,543600,549700,554400,562300,574500,586100,598500,610800,621700,630000,638000,645500,653500,659500,664600,670500,675600,679500,683800,688200,691800,697000,704000,712000,720100,727900,735100,743200,752900,761700,770700,782700,794800,804800,814400,819300,818500,816100,814000,816300,822600,828900,833600,840400,848200,855600,859700,863300,867900,874600,880800,887600,894500,901400,906500,911400,914800,919500,926400,933200,944000,964200,987800,1004800,1017700,1031800,1040000
19728,Oakley,CA,San Francisco,Contra Costa,1299,175400,173800,172100,170400,168700,167000,165500,164300,163200,162500,161800,161200,160700,160500,160500,160800,161400,162100,163200,164400,165900,167700,169300,170600,171900,173100,174000,174500,174700,174600,174200,173500,172900,172400,172000,171800,172200,173200,174800,176900,179600,182800,186300,190200,194600,199100,203400,207300,211100,214700,218300,221800,225500,229300,233400,237700,242200,246800,251100,254800,258100,260600,262400,263500,264000,264300,264500,264800,265500,266800,268500,270300,272300,274500,277000,279500,282100,284900,287800,291000,294300,297600,300900,304400,307800,311100,314400,317900,321500,325100,328300,331300,334300,338000,342700,348700,355900,364200,373600,383400,393300,403100,412600,421700,430700,439800,448800,458200,468300,478100,487100,494200,498800,501300,502400,502500,501700,500400,498700,496700,494000,490800,487400,483400,479100,475700,474200,473900,473400,470800,464900,456900,448800,441700,435900,430500,424900,419300,413400,406900,399800,392300,384500,375500,364200,350600,336000,322600,311300,300900,290200,279900,269900,260500,251400,242500,233100,222900,213900,208500,206000,204400,203300,202500,202100,202000,202100,202800,204300,206400,207600,208100,208100,207600,205200,202100,199100,197300,197100,197600,198100,198700,199600,198000,194600,191500,191000,191200,191000,190000,189300,189500,191000,193200,195900,199300,202700,206200,210700,215900,220500,225400,230600,234700,239300,247200,256300,264300,271800,278500,282900,287200,294000,301200,306000,309500,313100,317400,322100,326600,330000,332100,333800,336000,338300,340000,341700,344100,346900,348800,350200,352600,357400,363600,368400,371300,374400,378000,381500,384900,388200,390900,393000,395000,397400,400300,403600,407200,410400,413600,417800,422500,425800,427000,427800,430000,433300,436900,440200,442300,444400,447800,452800,459500,464500
53925,Pleasant Hill,CA,San Francisco,Contra Costa,1344,174000,174000,174100,174300,174600,175000,175600,176400,177700,179500,181500,183700,186400,189300,192600,195900,199300,202900,206800,210800,215300,220100,224500,228400,232000,235000,237300,239000,240000,240300,240200,239700,239400,239400,239700,240200,241200,243000,245500,248600,252400,256800,261700,266900,272800,279000,285400,291500,297900,304200,310400,316500,322200,327700,333000,338100,343200,348300,353100,357600,361900,365800,369500,372700,375600,378300,380900,383500,386600,390200,394300,398500,403200,408300,413800,419500,425200,430700,436000,441500,446900,451700,455900,460400,465000,469900,475200,480700,485900,490600,494300,497200,500200,504400,510200,517100,524300,531300,538300,545700,553200,561100,569200,577100,585500,594700,604500,615000,625600,635600,644800,652900,659100,663500,665700,665900,664500,662500,661000,659600,657400,654000,649600,644200,639100,637500,641400,649500,657300,659500,655200,646900,636700,626700,617800,609000,600000,591200,582400,573800,566000,558200,550900,542800,532000,519800,508400,498800,491100,484200,476900,469800,463100,456700,451300,446600,441100,435400,430500,426700,423700,421500,420300,419600,420800,424800,426000,425400,429200,436900,443700,450400,456000,457600,454400,448200,440200,432900,429400,427600,425400,420400,412100,404700,399800,395200,391900,389700,387500,386300,385600,384400,384500,387700,393100,398700,406000,415500,425600,433200,440400,447400,457800,472600,487600,501500,516300,528400,534900,540100,547700,560300,573600,581800,584200,584900,585000,585700,588300,590900,594100,599400,604800,607800,612100,618800,626200,632900,640100,648500,656900,663600,667800,670100,671500,672500,673000,674100,675900,676600,675300,673900,674300,677000,681900,687800,692700,697100,701800,708000,715700,721500,725800,732100,737800,743700,750000,755100,759400,765600,771600,775100,780100,790900,801500
19100,Los Gatos,CA,San Jose,Santa Clara,1352,454300,459100,464700,471100,477800,484900,492300,499700,507600,515700,523100,529800,536300,542600,548800,555000,561000,566800,572600,578300,584500,591100,597300,602900,608600,614100,619600,625200,630700,636100,641300,646500,652200,658200,664100,669900,676500,684100,693300,704600,717700,732700,749700,768500,789500,811800,834100,856000,877400,897700,917200,935400,951800,965900,977600,986600,993200,997400,998600,996600,991800,985300,977600,969200,960500,952300,945100,939100,935100,933500,934100,936200,940100,945700,953300,962400,972300,982300,992200,1001600,1009800,1016900,1024000,1032300,1041600,1050500,1057400,1061500,1063400,1064300,1064200,1062600,1060300,1059900,1063800,1073200,1087700,1106200,1127400,1149900,1172100,1193500,1215200,1237900,1261900,1285200,1305500,1321300,1331300,1335100,1335600,1335400,1335600,1336800,1339000,1342300,1345800,1347700,1346900,1343700,1339400,1335600,1333200,1332200,1332300,1333900,1336700,1341100,1347400,1355000,1361700,1365600,1366900,1368000,1370000,1371400,1370500,1367400,1363400,1360800,1360700,1362200,1363000,1361300,1356600,1350300,1342600,1332900,1321400,1309600,1297800,1286600,1276400,1266600,1254100,1237200,1217500,1198100,1183100,1176500,1176600,1179800,1183600,1188600,1195200,1202000,1203100,1201700,1208000,1215300,1215500,1211700,1212800,1221100,1226100,1218000,1207000,1196800,1188300,1191800,1201100,1209100,1216000,1221900,1224500,1223900,1224500,1228100,1225200,1220500,1229100,1244600,1258600,1272500,1292800,1317900,1342500,1358800,1376300,1396500,1416800,1431600,1447300,1459100,1465300,1478000,1495700,1504000,1502100,1499100,1496600,1502600,1513900,1525600,1530900,1534100,1545300,1559800,1570900,1582100,1596200,1609800,1621700,1631100,1644000,1662900,1688100,1713100,1736700,1763300,1789600,1804700,1808800,1812000,1818400,1824200,1828600,1835700,1838000,1835100,1834800,1839800,1841700,1846500,1853700,1861700,1868900,1880900,1897700,1923800,1949900,1968000,1979000,1991300,2007600,2033500,2069000,2108400,2150600,2187600,2211800,2227200,2257000,2304400,2338100
6819,Rohnert Park,CA,Santa Rosa,Sonoma,1440,186200,185900,185600,185200,184900,184600,184400,184300,184400,184700,184900,185000,185100,185300,185500,185900,186400,187100,187900,188900,190200,191800,193200,194500,195700,196800,198000,199000,200100,201200,202400,203800,205500,207700,209900,212300,215000,217900,221100,224700,228600,232700,237200,242100,247400,253100,259000,264800,270800,276800,282800,288600,294300,299700,304900,309800,314500,318900,322800,326400,329600,332300,334600,336500,338000,339200,340100,340600,340900,341200,341500,341700,342100,342800,344000,345800,348100,351100,354600,358800,363600,368400,372700,377200,381700,386000,390400,394900,399300,403400,407400,411300,415400,420100,425200,430900,437200,443800,451000,458600,466000,473600,481800,490400,499500,508500,516900,525100,533200,540600,547200,552300,556000,558600,560400,561300,561500,561300,560800,560100,558800,556800,553700,549400,543900,537800,531300,524400,517900,512400,507800,503600,499700,495900,492000,487600,482400,476700,470400,463100,455000,446200,436600,425900,414600,403900,394400,386700,380300,374600,368800,363200,358100,353700,349400,344600,339100,333100,328500,327000,327600,328400,329200,330000,331100,332500,333500,334500,335000,335300,335300,334000,331100,328800,328000,328300,326900,323300,319100,314400,310400,308300,305900,302400,300600,300000,299100,297800,298100,300100,303000,306700,312000,316900,318600,318500,319600,321600,323400,326700,330800,333300,336200,342800,351000,358800,368800,380400,388900,395400,400800,403900,405900,410500,416900,422000,425300,427400,428300,430300,433800,435600,436000,436800,438200,439900,441900,442800,443500,447000,454600,462200,466200,468500,471700,476300,479700,482200,485300,488900,491800,494500,498300,502000,505200,510300,517100,523000,528300,533500,536700,539700,544000,548100,551400,553700,556700,560300,563900,567300,571600,576100,579300,581200,582400
